date,location,text
2022-01-27 09:44:18,b'Spain',b'Qu\xc3\xa9 tranquilidad brinda esa cortina beige y las parades de madera terciada. Sin duda me pondr\xc3\xada cualquier vacuna creada en ese lugar. https://t.co/HbW9L5rxON'
2022-01-27 09:43:47,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Diferentes estudios m\xc3\xa9dicos,   est\xc3\xa1n confirmando , que unas vacunas contra el Covid 19, son m\xc3\xa1s eficaces en general y protegen m\xc3\xa1s que otras vacunas contra el Covid 19, en un mismo periodo de tiempo.'"
2022-01-27 09:42:08,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es de la eficacia en general , tan r\xc3\xa1pida en un determinado per\xc3\xadodo de tiempo..con las vacunas de Ad 26, ...que mantienen buena mayor eficacia , en el mismo periodo de tiempo..las actuales vacunas contra el Covid 19, tienen su eficacia contra el Covid 19, pero como'"
2022-01-27 09:42:00,b'Espa\xc3\xb1a',b'BioNTech-Pfizer comienza los ensayos en adultos de 18 a 55 a\xc3\xb1os de una vacuna \xf0\x9f\x92\x89 frente a \xc3\xb3micron y expone los detalles del dise\xc3\xb1o de los mismos\n\n\xf0\x9f\x94\xb6 https://t.co/t0ndWmsAme https://t.co/7k0TE7nn0J'
2022-01-27 09:41:30,"b'Madrid, Espa\xc3\xb1a'","b'@MPilar62852099 Teniendo en cuenta que lo que usted llama ""vacunas"", en realidad se trata de un ensayo cl\xc3\xadnico en desarrollo con humanos, que se est\xc3\xa1 administrando a poblaci\xc3\xb3n sin riesgo y sin poderse defender (menores), me parece una buena noticia.'"
2022-01-27 09:40:53,b'Espa\xc3\xb1a',b'La vacuna por ahora esta haciendo q mi cabeza quiera explotar y q este mas marea  un pato borracho'
2022-01-27 09:40:46,"b'Catalu\xc3\xb1a, Espa\xc3\xb1a'","b'@19mic76 @NiusDiario Si quieres hacer que la comparaci\xc3\xb3n sea justa, puedes pasar las tasas como has hecho pero teniendo en cuenta todos los grupos de edad, te dar\xc3\xa1 algo aproximado al 0,6%. Es decir, un riesgo aproximado de 10 veces el de la vacuna.'"
2022-01-27 09:39:57,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Vacunas de ARN mensajero, que diferentes estudios m\xc3\xa9dicos, est\xc3\xa1n confirmando , la disminuci\xc3\xb3n de la eficacia en general / protecci\xc3\xb3n contra el Covid 19  de las Vacunas contra el Covid 19 de ARN mensajero..en un corto periodo de tiempo.\nNo ocurre as\xc3\xad , esa disminuci\xc3\xb3n'"
2022-01-27 09:38:23,b'Espa\xc3\xb1a',b'@MadreDeTragonas No \xf0\x9f\x91\x8e  en mi familia\xc3\xb1 hay vacunados y no vacunados  convivimos en paz y respeto m\xc3\xa1s a\xc3\xban a estas alturas de informaci\xc3\xb3n sobre la enfermedad sus variantes y sobre las vacunas y efectividad que var\xc3\xadan dependiendo los equipos de expertos que dan la informaci\xc3\xb3n .'
2022-01-27 09:38:14,"b'Catalu\xc3\xb1a, Espa\xc3\xb1a'","b'@19mic76 @NiusDiario 2. El numero de casos de reacciones adversas por las vacunas, lo coges sin hacer diferenciaci\xc3\xb3n por grupos de edad. Es decir, estas comparando dos grupos de edad completamente diferentes. En uno incluyes toda la poblaci\xc3\xb3n y en el otro solo la poblaci\xc3\xb3n entre 30 y 59.'"
2022-01-27 09:37:55,b'Espa\xc3\xb1a',b'@AlvaroM86357495 @viajera_345 @SrTrastamara @FrayJosepho Que lo malo de este virus es la saturaci\xc3\xb3n de hospitales y con la vacuna eso se acab\xc3\xb3. No es tan dif\xc3\xadcil de entender.'
2022-01-27 09:37:52,"b'Madrid, Spain'","b'Al hilo, durante el estudio de las vacunas, se les olvid\xc3\xb3 registrar cosas que solo le pasaban a las mujeres.\nhttps://t.co/OZGFfQpCOQ'"
2022-01-27 09:37:52,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Las vacunas de ARN mensajero , ...sobre el papel ..la realidad es otra , como pueden comprobar en los gr\xc3\xa1ficos de los estudios m\xc3\xa9dicos,  sobre las vacunas de ARN mensajero como moderna que est\xc3\xa1 demostrado una mayor eficacia que la de Pfizer .'"
2022-01-27 09:37:18,"b'Valencia, Espa\xc3\xb1a'",b'Los que hab\xc3\xa9is pasado el covid sin vacunas sois gente dura.'
2022-01-27 09:37:09,b'Espa\xc3\xb1a',b'12\xc2\xba Informe de Farmacovigilancia sobre Vacunas COVID-19 en la p\xc3\xa1gina de @AEMPSGOB \xf0\x9f\x92\x89\nhttps://t.co/OZsZhJ0TQC https://t.co/AMM3iI76ut'
2022-01-27 09:37:02,b'Espa\xc3\xb1a',"b'@Iwonka05826541 La tortura debe terminar, estas decisiones arbitrarias no justifican la aceptaci\xc3\xb3n m\xc3\xa9dica, \xc3\xa9tica ni legal! Exigir un requisito de vacunaci\xc3\xb3n contra una enfermedad que no representa una amenaza mortal para m\xc3\xa1s del 99 % de las personas, con una vacuna que no cumple, es ABSURDO.'"
2022-01-27 09:36:21,b'Espa\xc3\xb1a',"b'Parestesia, el nuevo efecto secundario de la vacuna Moderna https://t.co/uyga47v962'"
2022-01-27 09:36:05,b'Espa\xc3\xb1a - Galicia ',b'@CarolVA8 @hermanntertsch Las vacunas NO EVITAN QUE MUERAN. Y tienen efectos secundarios. \nHay millones de personas que se han infectado y no han muerto. En los ni\xc3\xb1os apenas tiene incidencia.\nEl pasaporte de vacunaci\xc3\xb3n es para los perros en la frontera.\nBeba todas las vacunas que quiera y p\xc3\xb3ngase un chip'
2022-01-27 09:35:30,"b'Santiago de Compostela, Espa\xc3\xb1a'",b'Sanidad incluye la parestesia y la mielitis transversa como nuevos efectos secundarios de las vacunas https://t.co/ypp2oq0BcP a trav\xc3\xa9s de @20m'
2022-01-27 09:34:29,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es La comisi\xc3\xb3n de salud p\xc3\xbablica de Espa\xc3\xb1a, decidi\xc3\xb3 que a los vacunados con la vacuna de Janssen Ad 26, la vacuna de refuerzo , fuera con una de las vacunas de ARN mensajero, Pfizer o Moderna ..por que dijeron que la vacuna de janssen Ad 26, era un 20% inferior en eficacia , que ..'"
2022-01-27 09:34:25,"b'Arag\xc3\xb3n, Espa\xc3\xb1a'",b'Una estocada de Jos\xc3\xa9 Tom\xc3\xa1s dol\xc3\xada menos que el jeringuillazo de la vacuna.\n#5G'
2022-01-27 09:33:26,b'Spain',b'\xe2\xad\x95 #Directo | Sigue la comparecencia de la ministra de Sanidad para informar de la evoluci\xc3\xb3n de la pandemia en el Congreso https://t.co/I1DQIfery7'
2022-01-27 09:33:14,"b'Comunidad Valenciana, Espa\xc3\xb1a'",b'@A3Noticias Las vacunas son las responsables de mucha miocarditis y muchos muertos correspondientes'
2022-01-27 09:33:02,b'Espa\xc3\xb1a',b'@hermanntertsch @FrayJosepho Ni las vacunas!'
2022-01-27 09:31:58,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Vacunas citadas de Ad 26, y de prote\xc3\xadnas ..que est\xc3\xa1n demostrando una buena eficacia contra el Covid 19 en general ..y como vacunas de primera vacuna , y como vacuna de refuerzo..as\xc3\xad lo est\xc3\xa1n confirmando diferentes estudios m\xc3\xa9dicos ..\nEn Espa\xc3\xb1a a los vacunados con la vacuna de..'"
2022-01-27 09:31:33,b'Espa\xc3\xb1a',b'@LaHoraTVE @alferma1 @Adrilastra Las vacunas matan a las defensas naturales de nuestro organismo y los no vacunados ser\xc3\xa1n la vacuna de los vacunados'
2022-01-27 09:30:05,"b'Islas Canarias, Espa\xc3\xb1a'","b'- Si es ilegal que un personaje p\xc3\xbablico, perteneciente a los medios de comunicaci\xc3\xb3n, se decante por una opini\xc3\xb3n determinada, TVE puede, a trav\xc3\xa9s de su canal para ni\xc3\xb1os, como Clan TV, utilizar a sus personajes para incentivar y normalizar la inoculaci\xc3\xb3n de la vacuna covid 19??? https://t.co/2hLQ1vIUI3'"
2022-01-27 09:29:55,"b'Catalu\xc3\xb1a, Espa\xc3\xb1a'","b'Enhorabuena a Robert Langer, Drew Weissman, y en especial a KATALIN KARIC\xc3\x93 madre del #ARNm cuyo descubrimiento ha representado una revoluci\xc3\xb3n m\xc3\xa9dica. \nhttps://t.co/aMQWUXPUwW'"
2022-01-27 09:29:10,b'Espa\xc3\xb1a',"b'Cuando la gente no solo dice, sino que hace algo ante la desinformaci\xc3\xb3n. https://t.co/QXeCzid9MQ'"
2022-01-27 09:29:08,"b'Bilbao, Espa\xc3\xb1a'",b'Tercera vacuna \xf0\x9f\x98\xac\xe2\x9c\x8c\xf0\x9f\x8f\xbc'
2022-01-27 09:29:00,"b'Arag\xc3\xb3n, Espa\xc3\xb1a'","b'\xf0\x9f\x93\xaf Rueda de prensa Arag\xc3\xb3n... tengo que verla, 18% ni\xc3\xb1os de 5 a 11 a\xc3\xb1os se han contagiado de covid19 antes de optar a vacuna, sumados al 50% de vacunados casi 70%. Aunque a\xc3\xban en l\xc3\xadnea temporal abierta, por completar pautas, y citas... bien, pero'"
2022-01-27 09:27:58,"b'Soria, Espa\xc3\xb1a'","b'@MamaenBulgaria @AnnabelVB Aqu\xc3\xad hace mucho que tampoco lo hacen salvo casos graves. Se supone que es por el colapso que ha habido tras la navidad. Encima al no hacer PCR, no les cuenta para el certificado de recuperaci\xc3\xb3n, ni para el de vacunas, que seguir\xc3\xa1 ""incompleto"". \xf0\x9f\xa4\xa6'"
2022-01-27 09:27:52,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es El estudio realizado sobre las vacunas de Ad 26 , por la Universidad de Harvard.'"
2022-01-27 09:27:46,b'Espa\xc3\xb1a',"b'A d\xc3\xada de hoy, la curva de fallecimientos por Covid es ya superior a la de agosto, con un 90% de la poblaci\xc3\xb3n vacunada y los mayores con la tercera dosis. \xc2\xbfC\xc3\xb3mo era aquello de que las vacunas funcionaban?'"
2022-01-27 09:26:36,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Realizado en Cada , sobre las vacunas de ARN mensajero, confirma  la disminuci\xc3\xb3n de la eficacia en general  de las vacunas de ARN mensajero como la Pfizer y moderna ..\nOtros estudios confirman la buena eficacia En general, contra el Covid 19 de las vacunas de Ad 26 .. como'"
2022-01-27 09:26:01,"b'Comunidad de Madrid, Espa\xc3\xb1a'","b'@calotonterias Pero vamos a ver, las UCI se han saturado en determinados momentos desde hace muchos a\xc3\xb1os, antes d la aparici\xc3\xb3n de las mal llamadas vacunas covid. Un no vacunado entrar\xc3\xa1 en la UCI por mil y una razones, lo que hay ver es si un vacunado entra por la vacuna. Nos torean como quieren'"
2022-01-27 09:25:59,"b'Marbella, Espa\xc3\xb1a'","b'@ccarballo50 Buenos d\xc3\xadas Doctor, estoy vacunada de las dos dosis de la vacuna moderna, que por cierto me sentaron fatal ,con fiebre,perd\xc3\xad el olfato el gustos, dolores en fin fatal. Ahora a los 6 meses a una semana de ponerme la tercera vacuna me he contagiado , no s\xc3\xa9 c\xc3\xb3mo ni d\xc3\xb3nde'"
2022-01-27 09:25:50,b'colonia espa\xc3\xb1ola R.D',b'Esta vacuna me tiene torontonton...'
2022-01-27 09:25:41,"b'A Coru\xc3\xb1a, Espa\xc3\xb1a'",b'\xc2\xa1Me han convocado para la vacuna! \xf0\x9f\x99\x8c\xf0\x9f\x98\x81\xf0\x9f\x92\xaa'
2022-01-27 09:25:01,"b'Valencia, Espa\xc3\xb1a'","b'@ELCOLLAZO El resto de fallecimientos mira en vacunas y ictus, arritmias, miocarditis, derrames cerebrales etc...'"
2022-01-27 09:24:32,"b'Mieres, Espa\xc3\xb1a'","b'Bueno, una vez puesta la 3\xc2\xb0 vacuna\xf0\x9f\x92\x89 os ir\xc3\xa9 informando por Instagram de c\xc3\xb3mo mi cuerpo se transforma en la \xc3\xbaltima evoluci\xc3\xb3n de Pikachu..\xe2\x9a\xa1'"
2022-01-27 09:24:16,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Gr\xc3\xa1ficos como el anterior de diferentes estudios m\xc3\xa9dicos , sobre una de las vacunas de ARN mensajero, y sobre otra de las vacunas de Ad 26, y otros gr\xc3\xa1ficos comparativos.. estudios m\xc3\xa9dicos realizados en pa\xc3\xadses como Estados Unidos, San Marino , Italia , Suecia un estudio m\xc3\xa9dico .. https://t.co/A99XLvQq4y'"
2022-01-27 09:23:20,"b'Barcelona, Spain'","b'@abc\nSuscribo absolutamente.\nSab\xc3\xa9is PERFECTAMENTE que tiene que ver con la vacuna. O no est\xc3\xa1is al dia, cosa que en los informadores no se puede ni considerar. Por tanto, debe ser que no ten\xc3\xa9is verg\xc3\xbcenza alguna. https://t.co/1kQYziPWYX https://t.co/rPe0XWluna'"
2022-01-27 09:23:10,b'Espa\xc3\xb1a',b'@elprogramadear Las vacunas matan a las defensas naturales de nuestro organismo y los no vacunados ser\xc3\xa1n la vacuna de los vacunados'
2022-01-27 09:23:09,"b'Sevilla, Espa\xc3\xb1a'","b'Buenos d\xc3\xadas!\nEspero teng\xc3\xa1is una buena ma\xc3\xb1ana \xe2\x98\x80 \n\nAyer pas\xc3\xa9 un d\xc3\xada de mierda con la vacuna y no hice stream, pero hoy estoy recuperado (ya solo me duele el brazo) y espero veros luego \xe2\x98\xba\xef\xb8\x8f'"
2022-01-27 09:22:18,"b'Guadalajara, Espa\xc3\xb1a'","b'@Veo1Pringa0 @gomiam @EstoyAvisando @BeatrizTalegon , por ejemplo. Orgullosa madre, de izquierdas, feminista, experta en derecho penal, periodista, cient\xc3\xadfica, abogada, experta en vacunas, pro independentista... Y muchas cosas m\xc3\xa1s. Mirate su muro. Los imb\xc3\xa9ciles sean de un lado u otro se terminan tocando'"
2022-01-27 09:22:03,"b'Benidorm, Espa\xc3\xb1a'",b'Autoridad sanitaria de \xc3\x81frica: La inequidad en el acceso a las vacunas prolonga la pandemia y la cooperaci\xc3\xb3n internacional puede detener nuevas variantes https://t.co/hvmXMjj9Ph v\xc3\xada @democracynowes'
2022-01-27 09:21:09,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es ARN mensajero, las vacunas contra el Covid 19,  con las que mayoritariamente se ha vacunado a la poblaci\xc3\xb3n de la Uni\xc3\xb3n Europea, como Espa\xc3\xb1a pa\xc3\xads miembro... https://t.co/9RU5osdcSm'"
2022-01-27 09:20:59,b'Madrid - Kingdom of Spain ',"b'@LJuderia @Ruth15463941 Est\xc3\xa1 perfectamente bien escrito. La bakuna no es ninguna vacuna, es veneno. Hay que diferenciar entre esta mierda de la farmamafia y las verdaderas vacunas.'"
2022-01-27 09:20:06,b'Espa\xc3\xb1a',b'@LaHoraTVE @alferma1 @Adrilastra Las vacunas matan a las defensas naturales de nuestro organismo y los no vacunados ser\xc3\xa1n la vacuna de los vacunados'
2022-01-27 09:19:28,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Confirmando..al d\xc3\xada de hoy ..como la vacuna de prote\xc3\xadnas de Novavax..\nVacunas citadas , que est\xc3\xa1n demostrando una buena eficacia en general /protecci\xc3\xb3n durante m\xc3\xa1s tiempo contra el Covid 19, y un aumento de Anticuerpos .\nOtras vacunas contra el Covid 19, como las vacunas de..'"
2022-01-27 09:19:07,"b'Madrid, Spain'","b'@callaquenoveo O la vacuna, t\xc3\xada. O ambas.'"
2022-01-27 09:18:56,b'Spain',"b'@Castaway1977 @FedeSchl @BeatrizTalegon @Diario_16 Si usted pasa el sarampi\xc3\xb3n desarrolla en un primer momento inmunidad humoral y a posteriori celular.\n\nLa inmunidad humoral desaparece tras unos meses, pero usted no precisa m\xc3\xa1s vacunas pq tiene inmunidad celular\n\nLa inmunidad natural (innata y adaptativa) le ayuda en los primeros'"
2022-01-27 09:18:50,b'Espa\xc3\xb1a',b'@elmundoes Delito de odio y vulneracionde derechos\nAdem\xc3\xa1s que para un trasplante no  es aconsejable ponerse vacunas antes'
2022-01-27 09:18:36,b'espa\xc3\xb1a',"b'Muy bien, prescribira y se hara responsable de los efectos secundarios por cada vacuna aplicada? https://t.co/e5SelqzqhN https://t.co/4WCNeiE5zs'"
2022-01-27 09:18:04,b'Espa\xc3\xb1a',b'@Pablo_Jake85 @abc_es Como un asesino en serie que se ha puesto la vacuna \xf0\x9f\x92\x89 https://t.co/lMqAup5r6l'
2022-01-27 09:17:59,b'Espa\xc3\xb1a',"b'Ma\xc3\xb1ana tengo la tercera dosis de la vacuna. Estoy nervioso porque me dan p\xc3\xa1nico las agujas, pero para esto como si me tengo que pintar una diana en la que ponga ""Pinche aqu\xc3\xad y d\xc3\xa9jese de zarandajas"". #YoMeVacuno.'"
2022-01-27 09:17:56,b'Espa\xc3\xb1a',"b'@AlexandraJAlva4 @FedeSchl @BeatrizTalegon @Diario_16 \xc2\xbfSabe qui\xc3\xa9n lo ""denunci\xc3\xb3""? los mismos inmun\xc3\xb3logos que exigen que toda vacuna pendiente y necesaria se administre a un inmunodeprimidos.\nNo un grupo de Telegram de bebelejias.'"
2022-01-27 09:17:41,b'Espa\xc3\xb1a',b'Bueno vacuna puesta \nMe han puesto la moderna\nAhora toca ponerse hacer las cosas de la casa con dolor de brazo'
2022-01-27 09:17:17,b'Espa\xc3\xb1a',b'Ya sabemos por qu\xc3\xa9 \xc3\x93micron es tan contagiosa y por qu\xc3\xa9 la vacuna de refuerzo es importante https://t.co/lrBlcjtcug a trav\xc3\xa9s de @Yahoo'
2022-01-27 09:17:10,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Vacunas de Ad 26, que est\xc3\xa1n demostrando una buena eficacia en general / protecci\xc3\xb3n contra el Covid 19 .\n\nOtras vacunas contra el Covid 19, tambi\xc3\xa9n est\xc3\xa1n demostrando una buena eficacia en general contra el Covid 19, como diferentes estudios m\xc3\xa9dicos , tambi\xc3\xa9n est\xc3\xa1n'"
2022-01-27 09:16:51,b'Espa\xc3\xb1a',b'@DaniaPeriodista Las vacunas matan a las defensas naturales de nuestro organismo y los no vacunados ser\xc3\xa1n la vacuna de los vacunados'
2022-01-27 09:16:40,b'Espa\xc3\xb1a',"b'@deborahciencia Pero la vacuna hace que en tu cuerpo haya prote\xc3\xadna Spike, que es una prote\xc3\xadna del virus...'"
2022-01-27 09:16:35,b'Espa\xc3\xb1a',b'Las vacunas matan a las defensas naturales de nuestro organismo y los no vacunados ser\xc3\xa1n la vacuna de los vacunados'
2022-01-27 09:16:16,"b'Andaluc\xc3\xada, Espa\xc3\xb1a'",b'@velardedaoiz2 por qu\xc3\xa9 los datos de covid de ni\xc3\xb1os menores de 12 casi ni aparecen cuando aparecen datos conjuntos por franja de edad?\nNo creo que la vacuna le haga nada malo a un ni\xc3\xb1o pero qu\xc3\xa9 tiene de buena si no impide la trasmisi\xc3\xb3n?'
2022-01-27 09:15:55,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@egordillo9 @microBIOblog Teniendo en cuenta que un ""efecto adverso"" de la vacuna es dolor en el brazo... lo veo un poco absurdo comparar con casos en UCI por covid \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-01-27 09:15:27,"b'Murcia, Espa\xc3\xb1a'","b'@manuelmuro5 @TxemaAlmela @laverdad_es Gracias por informar. A m\xc3\xad me qued\xc3\xb3 claro: es como darle 5 euros a un rico. Tampoco hace falta malgastar vacunas. Y pregunto, realmente a los 5 meses es necesario si est\xc3\xa1s sano, lo has pasado y llevas la doble pauta? Visto lo visto, no s\xc3\xa9 que creer.'"
2022-01-27 09:15:20,b'Spain',"b'@Castaway1977 @FedeSchl @BeatrizTalegon @Diario_16 S\xc3\xad, con terapia g\xc3\xa9nica que reprograma la inmunidad innata y adaptativa.\nUsted parece que todav\xc3\xada no ha aceptado la diferencia entre vacunas inactivadas, atenuadas y terapia g\xc3\xa9nica'"
2022-01-27 09:15:10,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Vacuna de janssen Ad 26, ...la vacuna Sputnik V dos dosis de Ad 26 y otra dosis Ad 5.. vacuna Sputnik V aprobada en m\xc3\xa1s de 70 pa\xc3\xadses del mundo , como Hungr\xc3\xada y Eslovaquia pa\xc3\xadses miembros de la Uni\xc3\xb3n Europea, ...// Sputnik light Ad 26 ,  aprobada en diferentes pa\xc3\xadses del mundo'"
2022-01-27 09:14:56,b'Espa\xc3\xb1a',"b'\xc2\xbfCu\xc3\xa1nto tiempo tiene que pasar desde que has pasado el covid hasta ponerte la siguiente dosis de la vacuna (en mi caso 3\xc2\xaa?\nComo sanidad cambia tanto de protocolo ya no s\xc3\xa9 si me tengo que vacunar o no, y no quiero otra reacci\xc3\xb3n de la vacuna de morirme de fiebre\xf0\x9f\x98\xb6'"
2022-01-27 09:14:53,"b'Pa\xc3\xads Vasco, Espa\xc3\xb1a'","b'@Tatiana10213 @VirusesImmunity O es completa o dar\xc3\xa1 inmunopatolog\xc3\xadas o ADE, es la experiencia. Los experimentos in vivo con ratones no tienen por qu\xc3\xa9 corresponderse con humanos. Es un virus muy dif\xc3\xadcil de tratar y con vacunas a\xc3\xban m\xc3\xa1s. Por eso la Pif lleva m\xc3\xa1s de 40 sin soluci\xc3\xb3n y sin vacuna efectiva.'"
2022-01-27 09:14:46,"b'Pa\xc3\xads Vasco, Espa\xc3\xb1a'","b'@Tatiana10213 @VirusesImmunity Vacuna intranasal (como aerosol u otra) generar\xc3\xa1 anticuerpos IgA que son los que protegen e impiden la entrada del virus por mucosas. Pero si trata de generar la prote\xc3\xadna S no lo tengo tan claro, una inmunidad parcial no funciona con este tipo de coronavirus.'"
2022-01-27 09:13:53,"b'Jerez de la Frontera, Espa\xc3\xb1a'","b'Ol\xc3\xa9 Neil! \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x92\x83\n\xe2\x80\x9cEs una inmensa p\xc3\xa9rdida que debe absorber mi compa\xc3\xb1\xc3\xada, pero incluso as\xc3\xad me han apoyado mis amigos por el peligro que representa la desinformaci\xc3\xb3n de Spotify\xe2\x80\x9d\nLa audiencia del podcast de JRE tiene una media de edad de 24 a\xc3\xb1os. \nhttps://t.co/vIz09Bc0x6 https://t.co/eg48cIhgSc'"
2022-01-27 09:13:16,b'Espa\xc3\xb1a',"b'DESCONCIERTO con las normas contradictorias y confusas con las vacunas, \xc2\xbfQUE QUIENES SON LOS DEL COMIT\xc3\x89 DE EXPERTOS?'"
2022-01-27 09:13:10,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@abc_es Hay varias vacunas contra el Covid 19, que est\xc3\xa1n demostrando una buena eficacia en general/ protecci\xc3\xb3n m\xc3\xa1s duradera contra variantes como el \xc3\x93micron entre otras variantes del Covid 19, como las vacunas de vectores Adenovirus de origen humano como las vacunas de Ad 26 , como ...'"
2022-01-27 09:13:05,"b'Salamanca, Espa\xc3\xb1a'",b'As\xc3\xad es la peste porcina africana que amenaza a Europa y para la que no existe vacuna https://t.co/6Af1rxkP4r a trav\xc3\xa9s de @elespanolcom'
2022-01-27 09:12:55,b'Espa\xc3\xb1a',b'@AlexandraJAlva4 @FedeSchl @BeatrizTalegon @Diario_16 La inmunidad natural ya de mano precisa contagio. \nPrefiere contagiarse de fiebre amarilla que ponerse la vacuna entonces.'
2022-01-27 09:12:43,b'Espa\xc3\xb1a',"b""Paz Padilla NO volver\xc3\xa1 a 'S\xc3\xa1lvame' tras la discusi\xc3\xb3n con Bel\xc3\xa9n Esteban por las vacunas: la presentadora deja claro su despido https://t.co/j8BuQRfJ2Q https://t.co/gc6RThkCFT"""
2022-01-27 09:12:02,"b'C\xc3\xb3rdoba, Espa\xc3\xb1a'",b'La BRI X alcanza las 15.000 vacunas administradas contra el covid-19 https://t.co/aVPSKUbRFf'
